flightNo,departureDate,arrivalDate,totalNumSeats,numSeatsSold
DI240,2020-08-09,2020-08-09,931,340
DI240,2020-08-16,2020-08-16,931,358
DI240,2020-08-23,2020-08-23,931,37
DI240,2020-08-30,2020-08-30,931,36
DI240,2020-09-06,2020-09-06,931,489
DI240,2020-09-13,2020-09-13,931,618
DI240,2020-09-20,2020-09-20,931,895
DI240,2020-09-27,2020-09-27,931,757
DI240,2020-10-04,2020-10-04,931,721
DI240,2020-10-11,2020-10-11,931,86
DI240,2020-10-18,2020-10-18,931,608
DI240,2020-10-25,2020-10-25,931,107
DI240,2020-11-01,2020-11-01,931,302
DI240,2020-11-08,2020-11-08,931,701
DI240,2020-11-15,2020-11-15,931,898
DI240,2020-11-22,2020-11-22,931,784
LM241,2020-01-03,2020-01-03,620,346
LM241,2020-01-10,2020-01-10,620,166
LM241,2020-01-17,2020-01-17,620,174
LM241,2020-01-24,2020-01-24,620,576
LM241,2020-01-31,2020-01-31,620,232
LM241,2020-02-07,2020-02-07,620,486
LM241,2020-02-14,2020-02-14,620,355
LM241,2020-02-21,2020-02-21,620,177
LM241,2020-02-28,2020-02-28,620,51
LM241,2020-03-06,2020-03-06,620,280
LM241,2020-03-13,2020-03-13,620,44
LM241,2020-03-20,2020-03-20,620,69
LM241,2020-03-27,2020-03-27,620,84
LM241,2020-04-03,2020-04-03,620,608
LM241,2020-04-10,2020-04-10,620,113
LM241,2020-04-17,2020-04-17,620,477
LM241,2020-04-24,2020-04-24,620,386
LM241,2020-05-01,2020-05-01,620,418
LM241,2020-05-08,2020-05-08,620,579
LM241,2020-05-15,2020-05-15,620,87
LM241,2020-05-22,2020-05-22,620,604
LM241,2020-05-29,2020-05-29,620,15
LM241,2020-06-05,2020-06-05,620,235
LM241,2020-06-12,2020-06-12,620,444
LM241,2020-06-19,2020-06-19,620,194
LM241,2020-06-26,2020-06-26,620,459
LM241,2020-07-03,2020-07-03,620,71
LM241,2020-07-10,2020-07-10,620,613
LM241,2020-07-17,2020-07-17,620,462
LM241,2020-07-24,2020-07-24,620,354
LM241,2020-07-31,2020-07-31,620,459
LM241,2020-08-07,2020-08-07,620,237
LM241,2020-08-14,2020-08-14,620,281
LM241,2020-08-21,2020-08-21,620,552
LM241,2020-08-28,2020-08-28,620,438
LM241,2020-09-04,2020-09-04,620,139
LM241,2020-09-11,2020-09-11,620,579
LM241,2020-09-18,2020-09-18,620,379
LM241,2020-09-25,2020-09-25,620,182
LM241,2020-10-02,2020-10-02,620,373
LM241,2020-10-09,2020-10-09,620,427
LM241,2020-10-16,2020-10-16,620,473
LM241,2020-10-23,2020-10-23,620,441
LM241,2020-10-30,2020-10-30,620,395
LM241,2020-11-06,2020-11-06,620,227
LM241,2020-11-13,2020-11-13,620,234
LM241,2020-11-20,2020-11-20,620,155
TF242,2020-01-04,2020-01-04,354,304
TF242,2020-01-11,2020-01-11,354,257
TF242,2020-01-18,2020-01-18,354,140
TF242,2020-01-25,2020-01-25,354,182
TF242,2020-02-01,2020-02-01,354,250
TF242,2020-02-08,2020-02-08,354,28
TF242,2020-02-15,2020-02-15,354,222
TF242,2020-02-22,2020-02-22,354,203
TF242,2020-02-29,2020-02-29,354,87
TF242,2020-03-07,2020-03-07,354,27
TF242,2020-03-14,2020-03-14,354,214
TF242,2020-03-21,2020-03-21,354,183
TF242,2020-03-28,2020-03-28,354,22
TF242,2020-04-04,2020-04-04,354,203
TF242,2020-04-11,2020-04-11,354,24
TF242,2020-04-18,2020-04-18,354,350
TF242,2020-04-25,2020-04-25,354,220
TF242,2020-05-02,2020-05-02,354,150
TF242,2020-05-09,2020-05-09,354,35
TF242,2020-05-16,2020-05-16,354,39
TF242,2020-05-23,2020-05-23,354,342
TF242,2020-05-30,2020-05-30,354,47
TF242,2020-06-06,2020-06-06,354,177
TF242,2020-06-13,2020-06-13,354,65
TF242,2020-06-20,2020-06-20,354,336
TF242,2020-06-27,2020-06-27,354,46
TF242,2020-07-04,2020-07-04,354,260
TF242,2020-07-11,2020-07-11,354,257
TF242,2020-07-18,2020-07-18,354,177
TF242,2020-07-25,2020-07-25,354,175
TF242,2020-08-01,2020-08-01,354,169
TF242,2020-08-08,2020-08-08,354,231
TF242,2020-08-15,2020-08-15,354,147
TF242,2020-08-22,2020-08-22,354,119
TF242,2020-08-29,2020-08-29,354,43
TF242,2020-09-05,2020-09-05,354,196
TF242,2020-09-12,2020-09-12,354,255
TF242,2020-09-19,2020-09-19,354,165
TF242,2020-09-26,2020-09-26,354,234
TF242,2020-10-03,2020-10-03,354,71
TF242,2020-10-10,2020-10-10,354,43
TF242,2020-10-17,2020-10-17,354,51
TF242,2020-10-24,2020-10-24,354,227
TF242,2020-10-31,2020-10-31,354,272
TF242,2020-11-07,2020-11-07,354,262
TF242,2020-11-14,2020-11-14,354,186
TF242,2020-11-21,2020-11-21,354,339
EQ243,2020-01-01,2020-01-01,483,327
EQ243,2020-01-08,2020-01-08,483,150
EQ243,2020-01-15,2020-01-15,483,0
EQ243,2020-01-22,2020-01-22,483,157
EQ243,2020-01-29,2020-01-29,483,86
EQ243,2020-02-05,2020-02-05,483,361
EQ243,2020-02-12,2020-02-12,483,428
EQ243,2020-02-19,2020-02-19,483,269
EQ243,2020-02-26,2020-02-26,483,266
EQ243,2020-03-04,2020-03-04,483,466
EQ243,2020-03-11,2020-03-11,483,226
EQ243,2020-03-18,2020-03-18,483,89
EQ243,2020-03-25,2020-03-25,483,3
EQ243,2020-04-01,2020-04-01,483,262
EQ243,2020-04-08,2020-04-08,483,20
EQ243,2020-04-15,2020-04-15,483,131
EQ243,2020-04-22,2020-04-22,483,435
EQ243,2020-04-29,2020-04-29,483,473
EQ243,2020-05-06,2020-05-06,483,154
EQ243,2020-05-13,2020-05-13,483,464
EQ243,2020-05-20,2020-05-20,483,383
EQ243,2020-05-27,2020-05-27,483,413
EQ243,2020-06-03,2020-06-03,483,415
EQ243,2020-06-10,2020-06-10,483,345
EQ243,2020-06-17,2020-06-17,483,407
EQ243,2020-06-24,2020-06-24,483,201
EQ243,2020-07-01,2020-07-01,483,178
EQ243,2020-07-08,2020-07-08,483,185
EQ243,2020-07-15,2020-07-15,483,474
EQ243,2020-07-22,2020-07-22,483,478
EQ243,2020-07-29,2020-07-29,483,378
EQ243,2020-08-05,2020-08-05,483,95
EQ243,2020-08-12,2020-08-12,483,470
EQ243,2020-08-19,2020-08-19,483,20
EQ243,2020-08-26,2020-08-26,483,472
EQ243,2020-09-02,2020-09-02,483,29
EQ243,2020-09-09,2020-09-09,483,408
EQ243,2020-09-16,2020-09-16,483,293
EQ243,2020-09-23,2020-09-23,483,108
EQ243,2020-09-30,2020-09-30,483,200
EQ243,2020-10-07,2020-10-07,483,149
EQ243,2020-10-14,2020-10-14,483,323
EQ243,2020-10-21,2020-10-21,483,53
EQ243,2020-10-28,2020-10-28,483,13
EQ243,2020-11-04,2020-11-04,483,193
EQ243,2020-11-11,2020-11-11,483,439
EQ243,2020-11-18,2020-11-18,483,349
U3244,2020-01-04,2020-01-04,930,330
U3244,2020-01-11,2020-01-11,930,862
U3244,2020-01-18,2020-01-18,930,613
U3244,2020-01-25,2020-01-25,930,34
U3244,2020-02-01,2020-02-01,930,82
U3244,2020-02-08,2020-02-08,930,369
U3244,2020-02-15,2020-02-15,930,296
U3244,2020-02-22,2020-02-22,930,600
U3244,2020-02-29,2020-02-29,930,395
U3244,2020-03-07,2020-03-07,930,209
U3244,2020-03-14,2020-03-14,930,187
U3244,2020-03-21,2020-03-21,930,898
U3244,2020-03-28,2020-03-28,930,852
U3244,2020-04-04,2020-04-04,930,430
U3244,2020-04-11,2020-04-11,930,14
U3244,2020-04-18,2020-04-18,930,411
U3244,2020-04-25,2020-04-25,930,785
U3244,2020-05-02,2020-05-02,930,121
U3244,2020-05-09,2020-05-09,930,289
U3244,2020-05-16,2020-05-16,930,788
U3244,2020-05-23,2020-05-23,930,663
U3244,2020-05-30,2020-05-30,930,111
U3244,2020-06-06,2020-06-06,930,371
U3244,2020-06-13,2020-06-13,930,114
U3244,2020-06-20,2020-06-20,930,330
U3244,2020-06-27,2020-06-27,930,578
U3244,2020-07-04,2020-07-04,930,482
U3244,2020-07-11,2020-07-11,930,282
U3244,2020-07-18,2020-07-18,930,412
U3244,2020-07-25,2020-07-25,930,387
U3244,2020-08-01,2020-08-01,930,694
U3244,2020-08-08,2020-08-08,930,105
U3244,2020-08-15,2020-08-15,930,724
U3244,2020-08-22,2020-08-22,930,349
U3244,2020-08-29,2020-08-29,930,120
U3244,2020-09-05,2020-09-05,930,668
U3244,2020-09-12,2020-09-12,930,591
U3244,2020-09-19,2020-09-19,930,137
U3244,2020-09-26,2020-09-26,930,217
U3244,2020-10-03,2020-10-03,930,0
U3244,2020-10-10,2020-10-10,930,552
U3244,2020-10-17,2020-10-17,930,459
U3244,2020-10-24,2020-10-24,930,101
U3244,2020-10-31,2020-10-31,930,30
U3244,2020-11-07,2020-11-07,930,759
U3244,2020-11-14,2020-11-14,930,47
U3244,2020-11-21,2020-11-21,930,478
U3245,2020-01-03,2020-01-03,881,133
U3245,2020-01-10,2020-01-10,881,166
U3245,2020-01-17,2020-01-17,881,148
U3245,2020-01-24,2020-01-24,881,589
U3245,2020-01-31,2020-01-31,881,73
U3245,2020-02-07,2020-02-07,881,255
U3245,2020-02-14,2020-02-14,881,847
U3245,2020-02-21,2020-02-21,881,223
U3245,2020-02-28,2020-02-28,881,276
U3245,2020-03-06,2020-03-06,881,730
U3245,2020-03-13,2020-03-13,881,321
U3245,2020-03-20,2020-03-20,881,214
U3245,2020-03-27,2020-03-27,881,583
U3245,2020-04-03,2020-04-03,881,527
U3245,2020-04-10,2020-04-10,881,578
U3245,2020-04-17,2020-04-17,881,655
U3245,2020-04-24,2020-04-24,881,214
U3245,2020-05-01,2020-05-01,881,530
U3245,2020-05-08,2020-05-08,881,414
U3245,2020-05-15,2020-05-15,881,850
U3245,2020-05-22,2020-05-22,881,451
U3245,2020-05-29,2020-05-29,881,509
U3245,2020-06-05,2020-06-05,881,607
U3245,2020-06-12,2020-06-12,881,207
U3245,2020-06-19,2020-06-19,881,476
U3245,2020-06-26,2020-06-26,881,539
U3245,2020-07-03,2020-07-03,881,326
U3245,2020-07-10,2020-07-10,881,249
U3245,2020-07-17,2020-07-17,881,693
U3245,2020-07-24,2020-07-24,881,127
U3245,2020-07-31,2020-07-31,881,345
U3245,2020-08-07,2020-08-07,881,363
U3245,2020-08-14,2020-08-14,881,460
U3245,2020-08-21,2020-08-21,881,635
U3245,2020-08-28,2020-08-28,881,772
U3245,2020-09-04,2020-09-04,881,707
U3245,2020-09-11,2020-09-11,881,440
U3245,2020-09-18,2020-09-18,881,862
U3245,2020-09-25,2020-09-25,881,298
U3245,2020-10-02,2020-10-02,881,149
U3245,2020-10-09,2020-10-09,881,867
U3245,2020-10-16,2020-10-16,881,134
U3245,2020-10-23,2020-10-23,881,809
U3245,2020-10-30,2020-10-30,881,755
U3245,2020-11-06,2020-11-06,881,4
U3245,2020-11-13,2020-11-13,881,721
U3245,2020-11-20,2020-11-20,881,790
JA246,2020-01-07,2020-01-07,987,241
JA246,2020-01-14,2020-01-14,987,986
JA246,2020-01-21,2020-01-21,987,608
JA246,2020-01-28,2020-01-28,987,189
JA246,2020-02-04,2020-02-04,987,809
JA246,2020-02-11,2020-02-11,987,570
JA246,2020-02-18,2020-02-18,987,85
JA246,2020-02-25,2020-02-25,987,225
JA246,2020-03-03,2020-03-03,987,476
JA246,2020-03-10,2020-03-10,987,46
JA246,2020-03-17,2020-03-17,987,342
JA246,2020-03-24,2020-03-24,987,307
JA246,2020-03-31,2020-03-31,987,846
JA246,2020-04-07,2020-04-07,987,593
JA246,2020-04-14,2020-04-14,987,120
JA246,2020-04-21,2020-04-21,987,251
JA246,2020-04-28,2020-04-28,987,351
JA246,2020-05-05,2020-05-05,987,328
JA246,2020-05-12,2020-05-12,987,56
JA246,2020-05-19,2020-05-19,987,157
JA246,2020-05-26,2020-05-26,987,967
JA246,2020-06-02,2020-06-02,987,962
JA246,2020-06-09,2020-06-09,987,277
JA246,2020-06-16,2020-06-16,987,34
JA246,2020-06-23,2020-06-23,987,784
JA246,2020-06-30,2020-06-30,987,438
JA246,2020-07-07,2020-07-07,987,423
JA246,2020-07-14,2020-07-14,987,437
JA246,2020-07-21,2020-07-21,987,375
JA246,2020-07-28,2020-07-28,987,125
JA246,2020-08-04,2020-08-04,987,466
JA246,2020-08-11,2020-08-11,987,379
JA246,2020-08-18,2020-08-18,987,633
JA246,2020-08-25,2020-08-25,987,818
JA246,2020-09-01,2020-09-01,987,367
JA246,2020-09-08,2020-09-08,987,979
JA246,2020-09-15,2020-09-15,987,16
JA246,2020-09-22,2020-09-22,987,532
JA246,2020-09-29,2020-09-29,987,643
JA246,2020-10-06,2020-10-06,987,7
JA246,2020-10-13,2020-10-13,987,674
JA246,2020-10-20,2020-10-20,987,609
JA246,2020-10-27,2020-10-27,987,169
JA246,2020-11-03,2020-11-03,987,440
JA246,2020-11-10,2020-11-10,987,785
JA246,2020-11-17,2020-11-17,987,323
JA246,2020-11-24,2020-11-24,987,504
P8247,2020-01-05,2020-01-05,354,129
P8247,2020-01-12,2020-01-12,354,60
P8247,2020-01-19,2020-01-19,354,330
P8247,2020-01-26,2020-01-26,354,191
P8247,2020-02-02,2020-02-02,354,133
P8247,2020-02-09,2020-02-09,354,105
P8247,2020-02-16,2020-02-16,354,124
P8247,2020-02-23,2020-02-23,354,347
P8247,2020-03-01,2020-03-01,354,154
P8247,2020-03-08,2020-03-08,354,249
P8247,2020-03-15,2020-03-15,354,292
P8247,2020-03-22,2020-03-22,354,196
P8247,2020-03-29,2020-03-29,354,7
P8247,2020-04-05,2020-04-05,354,81
P8247,2020-04-12,2020-04-12,354,182
P8247,2020-04-19,2020-04-19,354,319
P8247,2020-04-26,2020-04-26,354,153
P8247,2020-05-03,2020-05-03,354,121
P8247,2020-05-10,2020-05-10,354,196
P8247,2020-05-17,2020-05-17,354,330
P8247,2020-05-24,2020-05-24,354,63
P8247,2020-05-31,2020-05-31,354,287
P8247,2020-06-07,2020-06-07,354,351
P8247,2020-06-14,2020-06-14,354,171
P8247,2020-06-21,2020-06-21,354,269
P8247,2020-06-28,2020-06-28,354,336
P8247,2020-07-05,2020-07-05,354,234
P8247,2020-07-12,2020-07-12,354,287
P8247,2020-07-19,2020-07-19,354,304
P8247,2020-07-26,2020-07-26,354,292
P8247,2020-08-02,2020-08-02,354,133
P8247,2020-08-09,2020-08-09,354,188
P8247,2020-08-16,2020-08-16,354,106
P8247,2020-08-23,2020-08-23,354,162
P8247,2020-08-30,2020-08-30,354,153
P8247,2020-09-06,2020-09-06,354,283
P8247,2020-09-13,2020-09-13,354,153
P8247,2020-09-20,2020-09-20,354,298
P8247,2020-09-27,2020-09-27,354,154
P8247,2020-10-04,2020-10-04,354,45
P8247,2020-10-11,2020-10-11,354,168
P8247,2020-10-18,2020-10-18,354,203
P8247,2020-10-25,2020-10-25,354,18
P8247,2020-11-01,2020-11-01,354,237
P8247,2020-11-08,2020-11-08,354,51
P8247,2020-11-15,2020-11-15,354,194
P8247,2020-11-22,2020-11-22,354,254
PA248,2020-01-03,2020-01-03,219,197
PA248,2020-01-10,2020-01-10,219,196
PA248,2020-01-17,2020-01-17,219,125
PA248,2020-01-24,2020-01-24,219,16
PA248,2020-01-31,2020-01-31,219,74
PA248,2020-02-07,2020-02-07,219,167
PA248,2020-02-14,2020-02-14,219,85
PA248,2020-02-21,2020-02-21,219,211
PA248,2020-02-28,2020-02-28,219,77
PA248,2020-03-06,2020-03-06,219,184
PA248,2020-03-13,2020-03-13,219,66
PA248,2020-03-20,2020-03-20,219,202
PA248,2020-03-27,2020-03-27,219,85
PA248,2020-04-03,2020-04-03,219,152
PA248,2020-04-10,2020-04-10,219,203
PA248,2020-04-17,2020-04-17,219,216
PA248,2020-04-24,2020-04-24,219,93
PA248,2020-05-01,2020-05-01,219,160
PA248,2020-05-08,2020-05-08,219,101
PA248,2020-05-15,2020-05-15,219,191
PA248,2020-05-22,2020-05-22,219,30
PA248,2020-05-29,2020-05-29,219,120
PA248,2020-06-05,2020-06-05,219,18
PA248,2020-06-12,2020-06-12,219,173
PA248,2020-06-19,2020-06-19,219,195
PA248,2020-06-26,2020-06-26,219,150
PA248,2020-07-03,2020-07-03,219,120
PA248,2020-07-10,2020-07-10,219,13
PA248,2020-07-17,2020-07-17,219,91
PA248,2020-07-24,2020-07-24,219,38
PA248,2020-07-31,2020-07-31,219,78
PA248,2020-08-07,2020-08-07,219,128
PA248,2020-08-14,2020-08-14,219,27
PA248,2020-08-21,2020-08-21,219,183
PA248,2020-08-28,2020-08-28,219,195
PA248,2020-09-04,2020-09-04,219,58
PA248,2020-09-11,2020-09-11,219,119
PA248,2020-09-18,2020-09-18,219,205
PA248,2020-09-25,2020-09-25,219,94
PA248,2020-10-02,2020-10-02,219,100
PA248,2020-10-09,2020-10-09,219,39
PA248,2020-10-16,2020-10-16,219,181
PA248,2020-10-23,2020-10-23,219,37
PA248,2020-10-30,2020-10-30,219,76
PA248,2020-11-06,2020-11-06,219,18
PA248,2020-11-13,2020-11-13,219,76
PA248,2020-11-20,2020-11-20,219,140
PC249,2020-01-04,2020-01-04,229,119
PC249,2020-01-11,2020-01-11,229,42
PC249,2020-01-18,2020-01-18,229,90
PC249,2020-01-25,2020-01-25,229,152
PC249,2020-02-01,2020-02-01,229,98
PC249,2020-02-08,2020-02-08,229,35
PC249,2020-02-15,2020-02-15,229,6
PC249,2020-02-22,2020-02-22,229,136
PC249,2020-02-29,2020-02-29,229,182
PC249,2020-03-07,2020-03-07,229,31
PC249,2020-03-14,2020-03-14,229,160
PC249,2020-03-21,2020-03-21,229,166
PC249,2020-03-28,2020-03-28,229,26
PC249,2020-04-04,2020-04-04,229,13
PC249,2020-04-11,2020-04-11,229,191
PC249,2020-04-18,2020-04-18,229,36
PC249,2020-04-25,2020-04-25,229,222
PC249,2020-05-02,2020-05-02,229,151
PC249,2020-05-09,2020-05-09,229,189
PC249,2020-05-16,2020-05-16,229,6
PC249,2020-05-23,2020-05-23,229,64
PC249,2020-05-30,2020-05-30,229,45
PC249,2020-06-06,2020-06-06,229,186
PC249,2020-06-13,2020-06-13,229,112
PC249,2020-06-20,2020-06-20,229,158
PC249,2020-06-27,2020-06-27,229,197
PC249,2020-07-04,2020-07-04,229,142
PC249,2020-07-11,2020-07-11,229,198
PC249,2020-07-18,2020-07-18,229,75
PC249,2020-07-25,2020-07-25,229,117
PC249,2020-08-01,2020-08-01,229,133
PC249,2020-08-08,2020-08-08,229,196
PC249,2020-08-15,2020-08-15,229,198
PC249,2020-08-22,2020-08-22,229,94
PC249,2020-08-29,2020-08-29,229,138
PC249,2020-09-05,2020-09-05,229,213
PC249,2020-09-12,2020-09-12,229,215
PC249,2020-09-19,2020-09-19,229,208
PC249,2020-09-26,2020-09-26,229,122
PC249,2020-10-03,2020-10-03,229,23
PC249,2020-10-10,2020-10-10,229,206
PC249,2020-10-17,2020-10-17,229,121
PC249,2020-10-24,2020-10-24,229,49
PC249,2020-10-31,2020-10-31,229,67
PC249,2020-11-07,2020-11-07,229,218
PC249,2020-11-14,2020-11-14,229,134
PC249,2020-11-21,2020-11-21,229,220
JQ250,2020-01-02,2020-01-02,467,227
JQ250,2020-01-09,2020-01-09,467,388
JQ250,2020-01-16,2020-01-16,467,152
JQ250,2020-01-23,2020-01-23,467,408
JQ250,2020-01-30,2020-01-30,467,220
JQ250,2020-02-06,2020-02-06,467,352
JQ250,2020-02-13,2020-02-13,467,370
JQ250,2020-02-20,2020-02-20,467,183
JQ250,2020-02-27,2020-02-27,467,65
JQ250,2020-03-05,2020-03-05,467,218
JQ250,2020-03-12,2020-03-12,467,460
JQ250,2020-03-19,2020-03-19,467,138
JQ250,2020-03-26,2020-03-26,467,322
JQ250,2020-04-02,2020-04-02,467,303
JQ250,2020-04-09,2020-04-09,467,357
JQ250,2020-04-16,2020-04-16,467,8
JQ250,2020-04-23,2020-04-23,467,347
JQ250,2020-04-30,2020-04-30,467,466
JQ250,2020-05-07,2020-05-07,467,59
JQ250,2020-05-14,2020-05-14,467,463
JQ250,2020-05-21,2020-05-21,467,204
JQ250,2020-05-28,2020-05-28,467,161
JQ250,2020-06-04,2020-06-04,467,162
JQ250,2020-06-11,2020-06-11,467,402
JQ250,2020-06-18,2020-06-18,467,222
JQ250,2020-06-25,2020-06-25,467,167
JQ250,2020-07-02,2020-07-02,467,261
JQ250,2020-07-09,2020-07-09,467,358
JQ250,2020-07-16,2020-07-16,467,273
JQ250,2020-07-23,2020-07-23,467,242
JQ250,2020-07-30,2020-07-30,467,197
JQ250,2020-08-06,2020-08-06,467,442
JQ250,2020-08-13,2020-08-13,467,157
JQ250,2020-08-20,2020-08-20,467,434
JQ250,2020-08-27,2020-08-27,467,207
JQ250,2020-09-03,2020-09-03,467,16
JQ250,2020-09-10,2020-09-10,467,132
JQ250,2020-09-17,2020-09-17,467,198
JQ250,2020-09-24,2020-09-24,467,269
JQ250,2020-10-01,2020-10-01,467,49
JQ250,2020-10-08,2020-10-08,467,361
JQ250,2020-10-15,2020-10-15,467,379
JQ250,2020-10-22,2020-10-22,467,339
JQ250,2020-10-29,2020-10-29,467,256
JQ250,2020-11-05,2020-11-05,467,328
JQ250,2020-11-12,2020-11-12,467,110
JQ250,2020-11-19,2020-11-19,467,317
WV251,2020-01-01,2020-01-01,662,295
WV251,2020-01-08,2020-01-08,662,394
WV251,2020-01-15,2020-01-15,662,359
WV251,2020-01-22,2020-01-22,662,393
WV251,2020-01-29,2020-01-29,662,139
WV251,2020-02-05,2020-02-05,662,146
WV251,2020-02-12,2020-02-12,662,274
WV251,2020-02-19,2020-02-19,662,222
WV251,2020-02-26,2020-02-26,662,92
WV251,2020-03-04,2020-03-04,662,486
WV251,2020-03-11,2020-03-11,662,392
WV251,2020-03-18,2020-03-18,662,251
WV251,2020-03-25,2020-03-25,662,388
WV251,2020-04-01,2020-04-01,662,554
WV251,2020-04-08,2020-04-08,662,302
WV251,2020-04-15,2020-04-15,662,436
WV251,2020-04-22,2020-04-22,662,63
WV251,2020-04-29,2020-04-29,662,58
WV251,2020-05-06,2020-05-06,662,532
WV251,2020-05-13,2020-05-13,662,555
WV251,2020-05-20,2020-05-20,662,183
WV251,2020-05-27,2020-05-27,662,565
WV251,2020-06-03,2020-06-03,662,185
WV251,2020-06-10,2020-06-10,662,496
WV251,2020-06-17,2020-06-17,662,268
WV251,2020-06-24,2020-06-24,662,114
WV251,2020-07-01,2020-07-01,662,408
WV251,2020-07-08,2020-07-08,662,257
WV251,2020-07-15,2020-07-15,662,19
WV251,2020-07-22,2020-07-22,662,639
WV251,2020-07-29,2020-07-29,662,218
WV251,2020-08-05,2020-08-05,662,165
WV251,2020-08-12,2020-08-12,662,447
WV251,2020-08-19,2020-08-19,662,411
WV251,2020-08-26,2020-08-26,662,359
WV251,2020-09-02,2020-09-02,662,336
WV251,2020-09-09,2020-09-09,662,327
WV251,2020-09-16,2020-09-16,662,280
WV251,2020-09-23,2020-09-23,662,552
WV251,2020-09-30,2020-09-30,662,27
WV251,2020-10-07,2020-10-07,662,379
WV251,2020-10-14,2020-10-14,662,190
WV251,2020-10-21,2020-10-21,662,420
WV251,2020-10-28,2020-10-28,662,628
WV251,2020-11-04,2020-11-04,662,38
WV251,2020-11-11,2020-11-11,662,601
WV251,2020-11-18,2020-11-18,662,572
B0252,2020-01-05,2020-01-05,510,496
B0252,2020-01-12,2020-01-12,510,441
B0252,2020-01-19,2020-01-19,510,246
B0252,2020-01-26,2020-01-26,510,166
B0252,2020-02-02,2020-02-02,510,176
B0252,2020-02-09,2020-02-09,510,352
B0252,2020-02-16,2020-02-16,510,280
B0252,2020-02-23,2020-02-23,510,145
B0252,2020-03-01,2020-03-01,510,472
B0252,2020-03-08,2020-03-08,510,197
B0252,2020-03-15,2020-03-15,510,346
B0252,2020-03-22,2020-03-22,510,464
B0252,2020-03-29,2020-03-29,510,283
B0252,2020-04-05,2020-04-05,510,377
B0252,2020-04-12,2020-04-12,510,294
B0252,2020-04-19,2020-04-19,510,353
B0252,2020-04-26,2020-04-26,510,288
B0252,2020-05-03,2020-05-03,510,434
B0252,2020-05-10,2020-05-10,510,29
B0252,2020-05-17,2020-05-17,510,225
B0252,2020-05-24,2020-05-24,510,443
B0252,2020-05-31,2020-05-31,510,460
B0252,2020-06-07,2020-06-07,510,336
B0252,2020-06-14,2020-06-14,510,502
B0252,2020-06-21,2020-06-21,510,94
B0252,2020-06-28,2020-06-28,510,39
B0252,2020-07-05,2020-07-05,510,102
B0252,2020-07-12,2020-07-12,510,110
B0252,2020-07-19,2020-07-19,510,127
B0252,2020-07-26,2020-07-26,510,3
B0252,2020-08-02,2020-08-02,510,129
B0252,2020-08-09,2020-08-09,510,161
B0252,2020-08-16,2020-08-16,510,283
B0252,2020-08-23,2020-08-23,510,206
B0252,2020-08-30,2020-08-30,510,225
B0252,2020-09-06,2020-09-06,510,108
B0252,2020-09-13,2020-09-13,510,368
B0252,2020-09-20,2020-09-20,510,283
B0252,2020-09-27,2020-09-27,510,358
B0252,2020-10-04,2020-10-04,510,97
B0252,2020-10-11,2020-10-11,510,416
B0252,2020-10-18,2020-10-18,510,186
B0252,2020-10-25,2020-10-25,510,73
B0252,2020-11-01,2020-11-01,510,405
B0252,2020-11-08,2020-11-08,510,50
B0252,2020-11-15,2020-11-15,510,292
B0252,2020-11-22,2020-11-22,510,462
9H253,2020-01-04,2020-01-04,520,5
9H253,2020-01-11,2020-01-11,520,158
9H253,2020-01-18,2020-01-18,520,216
9H253,2020-01-25,2020-01-25,520,260
9H253,2020-02-01,2020-02-01,520,245
9H253,2020-02-08,2020-02-08,520,296
9H253,2020-02-15,2020-02-15,520,505
9H253,2020-02-22,2020-02-22,520,39
9H253,2020-02-29,2020-02-29,520,437
9H253,2020-03-07,2020-03-07,520,257
9H253,2020-03-14,2020-03-14,520,262
9H253,2020-03-21,2020-03-21,520,399
9H253,2020-03-28,2020-03-28,520,426
9H253,2020-04-04,2020-04-04,520,455
9H253,2020-04-11,2020-04-11,520,437
9H253,2020-04-18,2020-04-18,520,348
9H253,2020-04-25,2020-04-25,520,429
9H253,2020-05-02,2020-05-02,520,176
9H253,2020-05-09,2020-05-09,520,248
9H253,2020-05-16,2020-05-16,520,261
9H253,2020-05-23,2020-05-23,520,330
9H253,2020-05-30,2020-05-30,520,327
9H253,2020-06-06,2020-06-06,520,295
9H253,2020-06-13,2020-06-13,520,60
9H253,2020-06-20,2020-06-20,520,105
9H253,2020-06-27,2020-06-27,520,278
9H253,2020-07-04,2020-07-04,520,222
9H253,2020-07-11,2020-07-11,520,322
9H253,2020-07-18,2020-07-18,520,473
9H253,2020-07-25,2020-07-25,520,265
9H253,2020-08-01,2020-08-01,520,197
9H253,2020-08-08,2020-08-08,520,148
9H253,2020-08-15,2020-08-15,520,121
9H253,2020-08-22,2020-08-22,520,405
9H253,2020-08-29,2020-08-29,520,114
9H253,2020-09-05,2020-09-05,520,425
9H253,2020-09-12,2020-09-12,520,223
9H253,2020-09-19,2020-09-19,520,167
9H253,2020-09-26,2020-09-26,520,378
9H253,2020-10-03,2020-10-03,520,157
9H253,2020-10-10,2020-10-10,520,228
9H253,2020-10-17,2020-10-17,520,429
9H253,2020-10-24,2020-10-24,520,164
9H253,2020-10-31,2020-10-31,520,0
9H253,2020-11-07,2020-11-07,520,31
9H253,2020-11-14,2020-11-14,520,74
9H253,2020-11-21,2020-11-21,520,283
DH254,2020-01-01,2020-01-01,966,526
DH254,2020-01-08,2020-01-08,966,455
DH254,2020-01-15,2020-01-15,966,422
